County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Longitude,Latitude,Street Address
Kings,749436,Store,JAC,UK DELI AND GROCERY CORP,UK DELI AND GROCERY,4920,AVE K,,,BROOKLYN,NY,11234,1600,-73.927906,40.625811,4920 AVE K
Queens,749430,Store,JAC,S & D DELI CORP,S & D DELI,127-17,MERRICK BLVD,,,JAMAICA,NY,11434,950,-73.765329,40.681566,127-17 MERRICK BLVD
New York,749412,Store,JAC,ESAM DELI CORP,ESAM DELI,585,LENOX AVENUE,,,NEW YORK,NY,10037,2000,-73.938547,40.817399,585 LENOX AVENUE
Kings,749410,Store,JAC,SHING HING FOOD INC,SHING HING FOOD,1811,AVENUE U,,,BROOKLYN,NY,11229,2000,-73.953456,40.59917,1811 AVENUE U
Kings,749409,Store,JAC,ENJOY MY BAGELS STORE & GROCERY C,ENJOY MY BAGELS STORE &,959,4TH AVENUE,,,BROOKLYN,NY,11232,1500,-74.004856,40.653793,959 4TH AVENUE
Bronx,749399,Store,JAC,1679 MONROE DELI GROCERY INC,1679 MONROE DELI GROCER,1679,MONNROE AVENUE,,,BRONX,NY,10457,800,-73.906781,40.843673,1679 MONNROE AVENUE
Kings,749398,Store,JAC,PARK DELI 11 CORP,PARK DELI,135,PARK AVE,,,BROOKLYN,NY,11205,1000,-73.9742,40.696264,135 PARK AVE
Bronx,749394,Store,JAC,1531 METRO GOURMET DELI INC,1531 METRO DELI,1531,METROPOLITAN AVE,,,BRONX,NY,10462,800,-73.858562,40.839504,1531 METROPOLITAN AVE
Bronx,749371,Store,JAC,1538 DELI GROCERY CORP,1538 DELI GROCERY,1538,UNIVERSITY AVENUE,,,BRONX,NY,10452,1000,-73.921726,40.84594,1538 UNIVERSITY AVENUE
New York,749369,Store,JAC,SUPREME DELI AVE CORP,SUPREME DELI AVE,154,7TH AVE,,,NEW YORK,NY,10011,750,-73.997314,40.741794,154 7TH AVE
Bronx,749368,Store,JAC,BRONX 99 DICOUNT FOOD CORP,BRONX 99 DISCOUNT FOOD,1530,UNIVERSITY AVENUE,,,BRONX,NY,10452,900,-73.921717,40.845949,1530 UNIVERSITY AVENUE
New York,749365,Store,JAC,GREEN LAND GOURMET DELI INC,GREEN LAND GOURMET DELI,158,AVENUE C,,,NEW YORK,NY,10009,1200,-73.977612,40.725774,158 AVENUE C
Bronx,749363,Store,JAC,BARTOW GOURMET DELI & GROCERY COR,JR DELI & PRODUCE,2045,BARTOW AVENUE,,,BRONX,NY,10475,1800,-73.828923,40.869503,2045 BARTOW AVENUE
Kings,749349,Store,JAC,WE RUN 4U INC,WE RUN 4U,6809,FORT HAMILTON PKWY,,,BROOKLYN,NY,11219,2000,-74.011658,40.629007,6809 FORT HAMILTON PKWY
Kings,749348,Store,JAC,KINGS 18TH AVE GRILL ZONE INC,KINGS 18TH AVE GRILL ZO,7423,18TH AVE,,,BROOKLYN,NY,11204,1500,-73.995841,40.613532,7423 18TH AVE
Bronx,749320,Store,JAC,EASY 1 DELI GROCERY INC,EASY 1 DELI GROCERY,398,E TREMONT AVENUE,,,BRONX,NY,10457,800,-73.901237,40.847681,398 E TREMONT AVENUE
Queens,749270,Store,JAC,127 DELI & GRILL CORP,127 DELI & GRILL,126-20,135TH AVENUE,,,SOUTH OZONE PARK,NY,11420,2000,-73.812782,40.669086,126-20 135TH AVENUE
Kings,749266,Store,JAC,3 BROTHERS MARKET AND GROCERY LLC,3 BROTHERS MKT & GROCER,30,AVENUE O,,,BROOKLYN,NY,11204,1500,-73.984172,40.610191,30 AVENUE O
New York,749264,Store,JAC,2176 DELI & GROCERY INC,2176 DELI & GROCERY,2176,2ND AVE,,,NEW YORK,NY,10029,2000,-73.939744,40.794327,2176 2ND AVE
Queens,749261,Store,JAC,T W E DELI INC,T W E DELI,18-05,215TH STREET FLOOR S-2,,,BAYSIDE,NY,11360,1500,-73.776384,40.783846,18-05 215TH STREET FLOOR S-2
Kings,749257,Store,JAC,SWEET GARDEN MARKET INC,SWEET GARDEN MARKET,6715,18TH AVE,,,BROOKLYN,NY,11204,2500,-73.991558,40.617768,6715 18TH AVE
Kings,749256,Store,JAC,KING DELI & GRILL 1 CORP,KING DELI & GRILL,5601,2ND AVENUE,,,BROOKLYN,NY,11220,2000,-74.020519,40.64563,5601 2ND AVENUE
Kings,749249,Store,JAC,DELICIOUS MARKET DELI AND GRILL C,DELICIOUS MARKET DELI A,685,GATES AVE SUITE 5,,,BROOKLYN,NY,11221,1200,-73.937852,40.687686,685 GATES AVE SUITE 5
Kings,749242,Store,JAC,LAHORE GROCERY INC,LAHORE GROCERY,1325,FOSTER AVE,,,BROOKLYN,NY,11230,1200,-73.963965,40.633645,1325 FOSTER AVE
Queens,749238,Store,JAC,ARGJIROS CORNER LLC,ARGJIRO'S CORNER,28-22,ASTORIA BLVD,,,LONG ISLAND CITY,NY,11102,1000,-73.920055,40.770593,28-22 ASTORIA BLVD
Bronx,749223,Store,JAC,AVOCADOS GOURMET DELI CORP,AVOCADOS GOURMET DELI,1798,WESTCHESTER AVE,,,BRONX,NY,10472,1300,-73.86667,40.831798,1798 WESTCHESTER AVE
Queens,749214,Store,JAC,TLAXCALITA LA BELLA DELI & JUICE,TLAXCALITA LA BELLA DEL,125-11,JAMAICA AVE,,,RICHMOND HILL,NY,11418,600,-73.825181,40.701077,125-11 JAMAICA AVE
Kings,749213,Store,JAC,KING GOURMET AVE N DELI INC,KING GOURMET AVE N DELI,5803,AVENUE N,,,BROOKLYN,NY,11234,1500,-73.918976,40.619441,5803 AVENUE N
Kings,749211,Store,JAC,WORLD HEALTH JUICE BAR DELI 2 COR,WORLD HEALTH JUICE BAR,48,RALPH AVE,,,BROOKLYN,NY,11221,1500,-73.923872,40.688736,48 RALPH AVE
Kings,749204,Store,JAC,SOF DELI CORP,SOF DELI,6803,3RD AVE,,,BROOKLYN,NY,11220,2000,-74.025823,40.636274,6803 3RD AVE
Bronx,749191,Store,JAC,GREEN DELI AND MINI MARKET CORP,GREEN DELI AND MINI MAR,683,NEREID AVE,,,BRONX,NY,10466,900,-73.854927,40.898699,683 NEREID AVE
Bronx,749183,Store,JAC,S WON PROVISIONS INC,JJ SOUTHERN FARM FRUIT,1046,SOUTHERN BLVD,,,BRONX,NY,10459,1600,-73.891873,40.824191,1046 SOUTHERN BLVD
Kings,749166,Store,JAC,SAKTI ENTERPRISE INC,BABAS DELI & BEER,4016,5TH AVE,,,BROOKLYN,NY,11232,1200,-74.004594,40.650636,4016 5TH AVE
Queens,749164,Store,JAC,21ST ORGANIC & CONVENIENCE INC,21ST ORGANIC & CONVENIE,26-18,21ST STREET,,,ASTORIA,NY,11102,800,-73.925325,40.773002,26-18 21ST STREET
Kings,749153,Store,JAC,MJ CUT LLC,MJ CUT,807,AVENUE U,,,BROOKLYN,NY,11223,1200,-73.962716,40.598138,807 AVENUE U
Bronx,749145,Store,JAC,LOS BRAVOS FRUIT MARKET LLC,LOS BRAVOS FRUIT MARKET,14,BEDFORD PARK BLVD E,,,BRONX,NY,10468,1300,-73.888665,40.872799,14 BEDFORD PARK BLVD E
Kings,749143,Store,JAC,RED STORE GROCERY AND DELI CORP,RED STORE GROCERY AND D,323,POWELL STREET,,,BROOKLYN,NY,11212,2000,-73.903129,40.666364,323 POWELL STREET
Kings,749123,Store,JAC,GUCHY DELI GROCERY CORP,GUCHY DELI GROCERY,1492,PARK PLACE,,,BROOKLYN,NY,11213,1200,-73.927696,40.672195,1492 PARK PLACE
Kings,749122,Store,JAC,YOUR LOCAL GOODS INC,YOUR LOCAL GOODS,2972,AVENUE X,,,BROOKLYN,NY,11235,1500,-73.938705,40.594027,2972 AVENUE X
Bronx,749117,Store,JAC,KATY DELI GROCERY CORP,KATY DELI GROCERY,1960,BATHGATE AVENUE,,,BRONX,NY,10457,1100,-73.896434,40.848182,1960 BATHGATE AVENUE
Bronx,749109,Store,JAC,LOS 4 CHAROS DELI GROCERY CORP,LOS 4 CHAROS DELI GROCE,1437,BEACH AVE,,,BRONX,NY,10460,1600,-73.867038,40.836293,1437 BEACH AVE
Bronx,749103,Store,JAC,LOVER JUICE BAR LLC,LOVER STEAM FISH,230,EAST 181ST STREET,,,BRONX,NY,10457,800,-73.90062,40.854369,230 EAST 181ST STREET
Kings,749102,Store,JAC,SHOPRITE DELI CORP,SHOPRITE DELI,5802,4TH AVENUE,,,BROOKLYN,NY,11220,1200,-74.017382,40.641937,5802 4TH AVENUE
New York,749086,Store,JAC,HOT FAMILY DELI CORP,HOT FAMILY DELI,2006,2ND AVE,,,NEW YORK,NY,10029,1800,-73.943634,40.788983,2006 2ND AVE
Kings,749080,Store,JAC,IMPERIAL MEAT MARKET CORP,EXCLUSIVE MEAT MARKET,2751,OCEAN AVE,,,BROOKLYN,NY,11229,3500,-73.950443,40.594267,2751 OCEAN AVE
Kings,749075,Store,JAC,RAED FOOD CORP,RAED FOOD,158,VAN BUREN ST,,,BROOKLYN,NY,11221,2000,-73.939699,40.690464,158 VAN BUREN ST
Kings,749073,Store,JAC,BROOKLYN FRESH NUTS CORP,NUTHUT,6920,5TH AVE,,,BROOKLYN,NY,11209,1000,-74.021196,40.63302,6920 5TH AVE
Queens,749072,Store,JAC,J&R DELI GROCERY STORE CORP,J&R DELI GROCERY STORE,178-25,JAMAICA AVE,,,JAMAICA,NY,11432,1500,-73.782548,40.70809,178-25 JAMAICA AVE
Kings,749066,Store,JAC,AVE J JUICE BAR DELI AND GRILL IN,J JUICE BAR DELI & GRIL,1348,CONEY ISLAND AVE,,,BROOKLYN,NY,11230,1500,-73.965191,40.624582,1348 CONEY ISLAND AVE
Bronx,749047,Store,JAC,FERS GRILL DELI INC,,2962,JEROME AVENUE,,,BRONX,NY,10468,1200,-73.889628,40.872821,2962 JEROME AVENUE
New York,749046,Store,JAC,8TH AVE DELI I CORP,8TH AVE DELI I,803,8TH AVE,,,NEW YORK,NY,10019,3000,-73.986798,40.761354,803 8TH AVE
Bronx,749044,Store,JAC,CLINTON DELI GROCERY PIZZA INC,CLINTON DELI GROCERY PI,1309,CLINTON AVE,,,BRONX,NY,10456,1000,-73.900571,40.831537,1309 CLINTON AVE
Bronx,749042,Store,JAC,JP MEAT MARKET & PRODUCTS CORP,JP MEAT MARKET & PRODUC,489,E TREMONT AVE,,,BRONX,NY,10457,1600,-73.897289,40.846878,489 E TREMONT AVE
New York,749039,Store,JAC,3345 BROADWAY DELI & GROCERY INC,3345 BROADWAY DELI & GR,3345,BROADWAY,,,NEW YORK,NY,10031,2200,-73.955044,40.820315,3345 BROADWAY
Kings,749011,Store,JAC,MONROE SMOKE SHOP CORP,MONROE SMOKE SHOP,315,MARCUS GARVEY BLVD,,,BROOKLYN,NY,11221,1500,-73.938764,40.686593,315 MARCUS GARVEY BLVD
Kings,749002,Store,JAC,EAST GRAND MARKET INC,GRAND MARKET,1201,QUENTIN RD,,,BROOKLYN,NY,11229,4000,-73.960663,40.608003,1201 QUENTIN RD
Bronx,748991,Store,JAC,GRIFFINS DELI LLC,GRIFFIN'S DELI,400,E GUNHILL ROAD,,,BRONX,NY,10467,800,-73.87126,40.87859,400 E GUNHILL ROAD
Kings,748964,Store,JAC,LA TRAFILA LLC,LA TRAFILA,65,15TH STREET 1ST FL,,,BROOKLYN,NY,11215,2500,-73.994713,40.668174,65 15TH STREET 1ST FL
Richmond,748934,Store,JAC,CASTLETON CORNER DELI & GROCERY 2,CASTLETON CORNER DELI &,1293,CASTLETON AVE,,,STATEN ISLAND,NY,10310,2000,-74.125809,40.633869,1293 CASTLETON AVE
Kings,748929,Store,JAC,BROOKLYN TIME DELI AND FOOD CORP,BROOKLYN TIME DELI AND,252,CENTRAL AVE,,,BROOKLYN,NY,11221,1200,-73.923266,40.696993,252 CENTRAL AVE
New York,748927,Store,JAC,ZAYED FINEST DELI INC,ZAYED FINEST DELI,40,E 126TH ST,,,NEW YORK,NY,10035,1000,-73.940299,40.806476,40 E 126TH ST
Kings,748926,Store,JAC,PAPA JUICE BAR NY CORP,PAPA JUICE BAR,438,NOSTRAND AVE,,,BROOKLYN,NY,11216,1500,-73.950321,40.684183,438 NOSTRAND AVE
Kings,748924,Store,JAC,BRIGHTON GOURMET DELI INC,BRIGHTON GOURMET DELI,606,BRIGHTON BEACH AVE,,,BROOKLYN,NY,11235,1500,-73.961199,40.577598,606 BRIGHTON BEACH AVE
Queens,748922,Store,JAC,CESAR 187 DELI CORP,187 DELI & GRILL,187-54,JAMAICA AVE,,,HOLLIS,NY,11423,800,-73.770761,40.710677,187-54 JAMAICA AVE
Richmond,748917,Store,JAC,OKIN FOODS INC,OKIN FOODS,1309,FOREST AVENUE,,,STATEN ISLAND,NY,10302,1500,-74.133417,40.626381,1309 FOREST AVENUE
Bronx,748907,Store,JAC,Z & S FOOD MART LLC,BANGLA GROCERY,1430,SAINT PETERS AVE,,,BRONX,NY,10461,1000,-73.845398,40.839078,1430 SAINT PETERS AVE
Richmond,748905,Store,JAC,J KIKIS DELI CORP,KIKIS DELI,249,MAIN STREET,,,STATEN ISLAND,NY,10307,1500,-74.246984,40.50919,249 MAIN STREET
Bronx,748887,Store,JAC,ARROYO GROCERY & DELI CORP,ARROYO GROCERY & DELI,430,E 138TH STREET,,,BRONX,NY,10454,1200,-73.921547,40.808538,430 E 138TH STREET
Queens,748885,Store,JAC,SNACK PARADISE I INC,SNACK PARADISE,224,BEACH 98TH STREET,,,ROCKAWAY PARK,NY,11694,1000,-73.820006,40.585241,224 BEACH 98TH STREET
Queens,748873,Store,JAC,STABROEK MARKET WEST INDIAN GROCE,STABROEK MARKET WEST IN,114-07,ATLANTIC AVE,,,RICHMOND HILL,NY,11418,800,-73.831909,40.693053,114-07 ATLANTIC AVE
Bronx,748857,Store,JAC,VIDANIA GROCERY STORE CORP,VIDANIA GROCERY STORE,124,EAST 176TH STREET,,,BRONX,NY,10453,1000,-73.908915,40.848095,124 EAST 176TH STREET
Bronx,748846,Store,JAC,SOUTHERN BLVD GORMET DELI & SMOKE,SOUTHERN BLVD GORMET DE,1007,SOUTHERN BLVD,,,BRONX,NY,10459,600,-73.891856,40.823004,1007 SOUTHERN BLVD
New York,748837,Store,JAC,GB LICENSE LLC,GOPUFF 869,1,YORK ST,,,NEW YORK,NY,10013,3500,-74.005635,40.721046,1 YORK ST
Bronx,748814,Store,JAC,MARIBEL MINI MARKET INC,MARIBEL MINI MARKET,558,COMMONWEALTH AVE,,,BRONX,NY,10473,1300,-73.864713,40.816626,558 COMMONWEALTH AVE
Queens,748799,Store,JAC,AN AN MART INC,GOGO TEA,60-11,ROOSEVELT AVE,,,WOODSIDE,NY,11377,2500,-73.904349,40.745487,60-11 ROOSEVELT AVE
New York,748798,Store,JAC,VEGAN DELI GROCERY INC,VEGAN DELI,1650,3RD AVE,,,NEW YORK,NY,10128,1800,-73.951082,40.7828,1650 3RD AVE
Bronx,748795,Store,JAC,HEALTHY CHOICE GOURMET II INC,HEALTHY CHOICE GOURMET,2698,JEROME AVE,,,BRONX,NY,10468,1200,-73.896752,40.868304,2698 JEROME AVE
Queens,748787,Store,JAC,UNION HALL DELI & GROCERY INC,UNION HALL DELI & GROCE,92-25,UNION HALL STREET,,,JAMAICA,NY,11433,1250,-73.797495,40.703624,92-25 UNION HALL STREET
Queens,748757,Store,JAC,MEIMEI 168 FOOD INC,MEIMEI 168 FOOD,46-28,KISSENA BLVD 1 FL,,,FLUSHING,NY,11355,700,-73.818451,40.749993,46-28 KISSENA BLVD 1 FL
Queens,748752,Store,JAC,TWO FRIENDS M&A DELI CORP,TWO FRIENDS M&A DELI,130-02,ATLANTIC AVE,,,SOUTH RICHMOND HIL,NY,11419,900,-73.818702,40.695838,130-02 ATLANTIC AVE
Kings,748750,Store,JAC,OCOA FAMILY GROCERY CORP,OCOA FAMILY GROCERY,441,MOTHERGASTON BLVD,,,BROOKLYN,NY,11212,1000,-73.906515,40.668232,441 MOTHERGASTON BLVD
Bronx,748738,Store,JAC,LILIS DELI GROCERY CORP,LILIS DELI GROCERY,995,"KELLY STREET, STORE 16",,,BRONX,NY,10459,600,-73.895868,40.822874,"995 KELLY STREET, STORE 16"
Queens,748737,Store,JAC,ALS & BAISLEY DELI INC,AL'S & BAISLEY DELI,160-26,BAISLEY BLVD,,,JAMAICA,NY,11434,2000,-73.781388,40.677039,160-26 BAISLEY BLVD
Bronx,748734,Store,JAC,GUERRERO SURIEL WALTER,SURIEL DELI GROCERY,595,E 141ST STREET,,,BRONX,NY,10454,1000,,,595 E 141ST STREET
New York,748731,Store,JAC,159 CONVENIENCE CORP,159 CONVENIENCE CORP,1995,"AMSTERDAM AVE, STE 4",,,NEW YORK,NY,10032,1600,-73.941232,40.833968,"1995 AMSTERDAM AVE, STE 4"
Kings,748727,Store,JAC,M&G ORGANIC GOURMET DELI CORP,M&G GOURMET DELI,637,PARK PLACE,,,BROOKLYN,NY,11238,1200,-73.956878,40.674206,637 PARK PLACE
Queens,748721,Store,JAC,MIKAWA AMERIKA INC,MIKAWA AMERIKA,134-01,33 AVENUE,,,FLUSHING,NY,11354,4000,-73.833716,40.766501,134-01 33 AVENUE
Bronx,748720,Store,JAC,RDOS INC,RDOS,553,SOUNDVIEW AVE,,,BRONX,NY,10473,600,-73.861103,40.816587,553 SOUNDVIEW AVE
Bronx,748718,Store,JAC,2358 MEAT CORP,FOOD UNIVERSE MARKETPLA,2358,UNIVERSITY AVE,,,BRONX,NY,10468,4000,-73.905181,40.862493,2358 UNIVERSITY AVE
Kings,748676,Store,JAC,NEW NANO DELI GROCERY CORP,NEW NANO DELI GROCERY,375,BUSHWICK AVENUE,,,BROOKLYN,NY,11206,1500,-73.938238,40.703783,375 BUSHWICK AVENUE
Kings,748670,Store,JAC,SLOPE GROUP LLC THE,TAVOLA ITALIAN MARKET,274,COURT ST,,,BROOKLYN,NY,11231,1500,-73.99476,40.684723,274 COURT ST
Kings,748666,Store,JAC,RANCHADERO FOOD CORP,RANCHADERO FOOD,543,EVERGREEN AVENUE,,,BROOKLYN,NY,11221,2500,-73.914829,40.689907,543 EVERGREEN AVENUE
Bronx,748665,Store,JAC,ILIYAS GOURMET DELI 1 INC,ILIYAS GOURMET DELI 1,3211,WESTCHESTER AVE,,,BRONX,NY,10461,1000,-73.829501,40.85177,3211 WESTCHESTER AVE
Kings,748662,Store,JAC,WOODBINE NATURAL DELI INC,WOODBINE NATURAL DELI,279,WOODBINE ST,,,BROOKLYN,NY,11221,1500,-73.913475,40.695854,279 WOODBINE ST
Kings,748661,Store,JAC,6TH AVE DELI DELIGHT CORP,6TH AVE DELI DELIGHT,7901,6TH AVE,,,BROOKLYN,NY,11209,1500,-74.02156,40.624962,7901 6TH AVE
Bronx,748651,Store,JAC,ESTRELLITA DELI GROCERY LLC,ESTRELLITA DELI GROCERY,520,E 149TH STREET,,,BRONX,NY,10455,750,-73.914362,40.814741,520 E 149TH STREET
Kings,748628,Store,JAC,LA TIENDITA FRUITS & VEGETABLES C,LA TIENDITA FRUITS & VE,3914,9TH AVE,,,BROOKLYN,NY,11232,2500,-73.995417,40.64564,3914 9TH AVE
New York,748624,Store,JAC,M & S FINEST DELI INC,M & S FINEST DELI,2026,LEXINGTON AVE,,,NEW YORK,NY,10035,650,-73.938182,40.803332,2026 LEXINGTON AVE
Kings,748606,Store,JAC,ZIGGY DELI GROCERY CORP,ZIGGY DELI GROCERY,407,MOTHERGASTON BLVD,,,BROOKLYN,NY,11212,1000,-73.906742,40.669113,407 MOTHERGASTON BLVD
Kings,748604,Store,JAC,SUNSET FINEST DELI INC,SUNSET FINEST DELI,941,4TH AVENUE,,,BROOKLYN,NY,11232,1000,-74.004392,40.654246,941 4TH AVENUE
Kings,748603,Store,JAC,TENARES DELI NY CORP,TENARES DELI NY,1468,PROSPECT PL,,,BROOKLYN,NY,11213,1200,-73.927766,40.673098,1468 PROSPECT PL
Kings,748596,Store,JAC,TOGETHER FAMS INC,EDIBLE ARRANGEMENTS,350,BROADWAY,,,BROOKLYN,NY,11211,1000,-73.955882,40.707714,350 BROADWAY
Kings,748595,Store,JAC,CROWN FINISH CAVES LLC,CROWN FINISH CAVES,925,BERGEN ST #101,,,BROOKLYN,NY,11238,2000,-73.956573,40.676978,925 BERGEN ST #101
Kings,748593,Store,JAC,LOLO GROCERY CORP,LOLO GROCERY,212,RALPH AVENUE,,,BROOKLYN,NY,11233,1800,-73.922646,40.682556,212 RALPH AVENUE
Queens,748591,Store,JAC,BENGAL GROCERY 1 INC,BENGAL GROCERY,159-11,HILLSIDE AVE,,,JAMAICA,NY,11432,1400,-73.802338,40.707898,159-11 HILLSIDE AVE
Kings,748562,Store,JAC,CLAY GOURMET DELI INC,CLAY GOURMET DELI,1115,MANHATTAN AVE,,,BROOKLYN,NY,11222,1200,-73.955326,40.736694,1115 MANHATTAN AVE
Bronx,748558,Store,JAC,BROTHERS CONVENIENCE STORE INC,BROTHERS CONVENIENCE ST,1461,SOUTHERN BLVD,,,BRONX,NY,10460,1400,-73.890732,40.832544,1461 SOUTHERN BLVD
Bronx,748552,Store,JAC,5 STARZ CANDY AND GROCERY CORP,5 STARZ CANDY AND GROCE,159,E 170TH STREET,,,BRONX,NY,10452,600,-73.914595,40.839151,159 E 170TH STREET
Kings,748534,Store,JAC,TERRANE MARIE M,STORI CARIBBEAN FOOD ST,1860,NOSTRAND AVE,,,BROOKLYN,NY,11226,800,-73.948456,40.64037,1860 NOSTRAND AVE
Queens,748529,Store,JAC,78 DELI AND GRILL CORP,78 DELI AND GRILL,78-21,ATLANTIC AVE,,,WOODHAVEN,NY,11421,800,-73.861326,40.684671,78-21 ATLANTIC AVE
Richmond,748523,Store,JAC,FAMOUS CONVENIENCE INC,FAMOUS CONVENIENCE,416,BROADWAY,,,STATEN ISLAND,NY,10310,1200,-74.116536,40.630915,416 BROADWAY
Kings,748515,Store,JAC,ASIAN GROCERY AND HALAL MEAT CORP,ASIAN GROCERY AND HALAL,1086,CONEY ISLAND AVE,,,BROOKLYN,NY,11230,800,-73.966449,40.631183,1086 CONEY ISLAND AVE
Kings,748513,Store,JAC,KING 18 DELI & GRILL CORP,KING 18 DELI & GRILL,4416,18TH AVE,,,BROOKLYN,NY,11204,1500,-73.977579,40.630546,4416 18TH AVE
Kings,748508,Store,JAC,CHORIZOS MEAT CORP,CHORIZOS MEAT,5822,5TH AVENUE,,,BROOKLYN,NY,11220,1000,-74.015423,40.640197,5822 5TH AVENUE
Bronx,748505,Store,JAC,EL RANCHO MARKET CORP,EL RANCHO MARKET,19,E KINGSBRIDGE RD,,,BRONX,NY,10468,1300,-73.896627,40.867184,19 E KINGSBRIDGE RD
Queens,748504,Store,JAC,LI KING OF KINGS FISH MARKET INC,LI KING OF KINGS FISH M,114-38,SUTPHIN BLVD,,,JAMAICA,NY,11434,1250,-73.793166,40.685346,114-38 SUTPHIN BLVD
Kings,748496,Store,JAC,BOARDER DELI & GROCERY INC,BOARDER DELI & GROCERY,881,5TH AVE,,,BROOKLYN,NY,11232,800,-74.003668,40.65151,881 5TH AVE
Kings,748490,Store,JAC,AL-FATAH GROCERY AND HALAL MEAT I,AL-FATAH GROCERY & HALA,1838,BATH AVE,,,BROOKLYN,NY,11214,1200,-74.004994,40.603274,1838 BATH AVE
Queens,748486,Store,JAC,13640 FARMERS DELI CORP,13640 FARMERS DELI,13640,FARMERS BLVD,,,JAMAICA,NY,11434,1000,-73.763736,40.674165,13640 FARMERS BLVD
Kings,748484,Store,JAC,ATLANTIC DELI CORP,ATLANTIC DELI,1843,ATLANTIC AVE,,,BROOKLYN,NY,11233,1200,-73.924654,40.677185,1843 ATLANTIC AVE
Kings,748483,Store,JAC,34 NEW YORK FINEST DELI CORP,34 NEW YORK FINEST DELI,920,4TH AVE,,,BROOKLYN,NY,11232,2000,-74.003399,40.655401,920 4TH AVE
New York,748472,Store,JAC,FOODTOWN DELI MARKET INC,FOODTOWN DELI MARKET,280,HENRY ST,,,NEW YORK,NY,10002,1200,-73.983695,40.713942,280 HENRY ST
Richmond,748468,Store,JAC,HYLAN GASOLINE INC,HYLAN GASOLINE,2111,HYLAN BLVD,,,STATEN ISLAND,NY,10306,3000,-74.101362,40.578927,2111 HYLAN BLVD
Kings,748463,Store,JAC,CITY FOOD CORP I,CITY FOOD CORP I,2789,86YH STREET,,,BROOKLYN,NY,11223,1500,-73.979483,40.59326,2789 86YH STREET
Kings,748457,Store,JAC,EL CASTILLO TIENDA MEXICANA Y JUG,EL CASTILLO TIENDA MEXI,136,AVENUE U,,,BROOKLYN,NY,11223,1000,-73.979205,40.596328,136 AVENUE U
Bronx,748442,Store,JAC,YANKEE FOOD DELI INC,YANKEE SUPERMARKET,2304,SEDGWICK AVENUE,,,BRONX,NY,10468,1500,-73.909021,40.862536,2304 SEDGWICK AVENUE
New York,748441,Store,JAC,ELITE 110 LLC,7 ELEVEN STORE #39640A,110,CHURCH ST,,,NEW YORK,NY,10007,2000,-74.009123,40.713441,110 CHURCH ST
New York,748437,Store,JAC,ALS FRESH DELI CORP,ALS FRESH DELI,2105,FIRST AVE,,,NEW YORK,NY,10029,2000,-73.939016,40.791093,2105 FIRST AVE
Bronx,748426,Store,JAC,3 BROS GOURMET DELI INC,3 BROS GOURMET DELI,1570B,BATHGATE AVE,,,BRONX,NY,10457,1400,-73.901629,40.838698,1570B BATHGATE AVE
Kings,748425,Store,JAC,LOS DOS CARNALES CORP,LOS DOS CARNALES,4802,AVENUE N,,,BROOKLYN,NY,11234,2000,-73.928675,40.618838,4802 AVENUE N
Queens,748424,Store,JAC,J&Y II DELI AND GROCERY CORP,J&Y II DELI & GROCERY,153-21,ROCAWAY BLVD,,,JAMAICA,NY,11434,1250,-73.783,40.669961,153-21 ROCAWAY BLVD
Kings,748423,Store,JAC,SULAJ GROUP INC,SULAJ GROUP,242,KINGS HIGHWAY,,,BROOKLYN,NY,11223,1000,-73.9817,40.605347,242 KINGS HIGHWAY
Queens,748419,Store,JAC,MY LUCKY DELI INC,MY LUCKY DELI,7509,164TH STREET,,,FRESH MEADOWS,NY,11366,1000,-73.804984,40.726835,7509 164TH STREET
New York,748417,Store,JAC,NEW YORK STYLE DELI CORP,NEW YORK STYLE DELI,332,W 141ST STREET,,,NEW YORK,NY,10030,2000,-73.945164,40.820882,332 W 141ST STREET
Richmond,748396,Store,JAC,AI & HR INC,7-ELEVEN STORE 39291C,1200,VICTORY BLVD,,,STATEN ISLAND,NY,10301,2000,-74.103784,40.616302,1200 VICTORY BLVD
Kings,748378,Store,JAC,LOCAL ROOTS NYC LLC,LOCAL ROOTS NYC,398,COURT STREET,,,BROOKLYN,NY,11231,2000,-73.996695,40.680705,398 COURT STREET
Bronx,748377,Store,JAC,GOD PROMISE INC,GOD PROMISE AFR & CARIB,2364,JEROME AVE,,,BRONX,NY,10468,1800,-73.902661,40.86039,2364 JEROME AVE
Kings,748367,Store,JAC,ZAZA DELI GROCERY CORP,ZAZA DELI GROCERY,513,5TH AVE,,,BROOKLYN,NY,11215,1200,-73.988217,40.666876,513 5TH AVE
Bronx,748351,Store,JAC,STAR CHOP CHEESE DELI CORP,STAR CHOP CHEESE DELI,292,E 166TH ST,,,BRONX,NY,10456,1000,-73.914587,40.830177,292 E 166TH ST
Bronx,748346,Store,JAC,AGBOGBLOSHIE AFRICAN MARKET INC,AGBOGBLOSHIE AFRICAN MA,1322,E GUN HILL ROAD,,,BRONX,NY,10469,1000,-73.847543,40.871152,1322 E GUN HILL ROAD
Richmond,748344,Store,JAC,A&D PUEBLO CORP,PLAZA SAN JERONIMO,465,PORT RICHMOND AVE,,,STATEN ISLAND,NY,10302,1800,-74.138834,40.631128,465 PORT RICHMOND AVE
